t, x, y, z, vx, vy, vz 
8.2000000000e-01, 3.6739347565e+01, 1.5579757210e+01, 1.4421635951e+01, 1.1824121992e+02, 1.0564355968e+02, -6.2204822630e+01
8.2500000000e-01, 3.7387506916e+01, 1.6165755322e+01, 1.4082104080e+01, 1.2963187030e+02, 1.1719962242e+02, -6.7906374098e+01
8.3000000000e-01, 3.8093612424e+01, 1.6808775244e+01, 1.3714419662e+01, 1.4122110153e+02, 1.2860398448e+02, -7.3536883753e+01
8.3500000000e-01, 3.8858634000e+01, 1.7508080570e+01, 1.3318998853e+01, 1.5300431535e+02, 1.3986106507e+02, -7.9084161751e+01
8.4000000000e-01, 3.9683512529e+01, 1.8262972189e+01, 1.2896344664e+01, 1.6497570580e+02, 1.5097832391e+02, -8.4530837715e+01
8.4500000000e-01, 4.0569149679e+01, 1.9072812791e+01, 1.2447089719e+01, 1.7712742997e+02, 1.6196812036e+02, -8.9850989126e+01
8.5000000000e-01, 4.1516389023e+01, 1.9937069451e+01, 1.1972072773e+01, 1.8944786880e+02, 1.7285133188e+02, -9.5003389021e+01
8.5500000000e-01, 4.2525976387e+01, 2.0855395519e+01, 1.1472491564e+01, 2.0191747281e+02, 1.8366521362e+02, -9.9916241834e+01
8.6000000000e-01, 4.3598460078e+01, 2.1827812136e+01, 1.0950261325e+01, 2.1449673815e+02, 1.9448332354e+02, -1.0444604787e+02
8.6500000000e-01, 4.4733852548e+01, 2.2855208482e+01, 1.0409108468e+01, 2.2707849392e+02, 2.0547926916e+02, -1.0823057146e+02
8.7000000000e-01, 4.5929479329e+01, 2.3941294703e+01, 9.8602420517e+00, 2.3912535634e+02, 2.1721724422e+02, -1.0977328320e+02
8.7500000000e-01, 4.7105553472e+01, 2.5034244712e+01, 9.3887749741e+00, 2.3521482852e+02, 2.1859000173e+02, -9.4293415504e+01
8.8000000000e-01, 4.8238899708e+01, 2.6061564334e+01, 8.9586706029e+00, 2.2666924716e+02, 2.0546392438e+02, -8.6020874245e+01
8.8500000000e-01, 4.9329206152e+01, 2.7017872881e+01, 8.5620626434e+00, 2.1806128886e+02, 1.9126170948e+02, -7.9321591898e+01
8.9000000000e-01, 5.0375752495e+01, 2.7901863429e+01, 8.1958419597e+00, 2.0930926855e+02, 1.7679810951e+02, -7.3244136739e+01
8.9500000000e-01, 5.1377607290e+01, 2.8713279253e+01, 7.8582979985e+00, 2.0037095908e+02, 1.6228316480e+02, -6.7508792249e+01
9.0000000000e-01, 5.2333735585e+01, 2.9452296522e+01, 7.5483216820e+00, 1.9122565900e+02, 1.4780345385e+02, -6.1995263291e+01
9.0500000000e-01, 5.3243047278e+01, 3.0119317758e+01, 7.2651190381e+00, 1.8186233855e+02, 1.3340424725e+02, -5.6640528792e+01
9.1000000000e-01, 5.4104421589e+01, 3.0714882943e+01, 7.0080824159e+00, 1.7227486216e+02, 1.1911303687e+02, -5.1407324439e+01
