t, x, y, z, vx, vy, vz 
3.3750000000e-01, 3.0587482604e+01, 3.7389342753e+01, 1.6725392957e+00, 3.2008747243e+01, 2.9103303835e+01, 4.8647499210e+00
3.4062500000e-01, 3.0687509939e+01, 3.7480290577e+01, 1.6877416392e+00, 3.2250710089e+01, 2.8890623239e+01, 4.8622333380e+00
3.4375000000e-01, 3.0788293408e+01, 3.7570573775e+01, 1.7029361184e+00, 3.2491148141e+01, 2.8676190720e+01, 4.8596938808e+00
3.4687500000e-01, 3.0889828246e+01, 3.7660186871e+01, 1.7181226618e+00, 3.2730048787e+01, 2.8460017251e+01, 4.8571315613e+00
3.5000000000e-01, 3.0992109649e+01, 3.7749124425e+01, 1.7333011979e+00, 3.2967399496e+01, 2.8242113893e+01, 4.8545463913e+00
3.5312500000e-01, 3.1095132772e+01, 3.7837381031e+01, 1.7484716554e+00, 3.3203187814e+01, 2.8022491798e+01, 4.8519383831e+00
3.5625000000e-01, 3.1198892734e+01, 3.7924951318e+01, 1.7636339628e+00, 3.3437401369e+01, 2.7801162209e+01, 4.8493075486e+00
3.5937500000e-01, 3.1303384613e+01, 3.8011829950e+01, 1.7787880489e+00, 3.3670027869e+01, 2.7578136456e+01, 4.8466539002e+00
3.6250000000e-01, 3.1408603450e+01, 3.8098011626e+01, 1.7939338424e+00, 3.3901055105e+01, 2.7353425958e+01, 4.8439774502e+00
3.6562500000e-01, 3.1514544247e+01, 3.8183491082e+01, 1.8090712719e+00, 3.4130470948e+01, 2.7127042224e+01, 4.8412782111e+00
3.6875000000e-01, 3.1621201969e+01, 3.8268263089e+01, 1.8242002663e+00, 3.4358263354e+01, 2.6898996848e+01, 4.8385561955e+00
3.7187500000e-01, 3.1728571542e+01, 3.8352322454e+01, 1.8393207544e+00, 3.4584420361e+01, 2.6669301511e+01, 4.8358114161e+00
3.7500000000e-01, 3.1836647856e+01, 3.8435664021e+01, 1.8544326651e+00, 3.4808930091e+01, 2.6437967980e+01, 4.8330438857e+00
3.7812500000e-01, 3.1945425762e+01, 3.8518282671e+01, 1.8695359272e+00, 3.5031780752e+01, 2.6205008108e+01, 4.8302536172e+00
3.8125000000e-01, 3.2054900077e+01, 3.8600173322e+01, 1.8846304698e+00, 3.5252960637e+01, 2.5970433833e+01, 4.8274406236e+00
3.8437500000e-01, 3.2165065579e+01, 3.8681330927e+01, 1.8997162217e+00, 3.5472458122e+01, 2.5734257177e+01, 4.8246049180e+00
3.8750000000e-01, 3.2275917011e+01, 3.8761750481e+01, 1.9147931121e+00, 3.5690261675e+01, 2.5496490246e+01, 4.8217465137e+00
3.9062500000e-01, 3.2387449079e+01, 3.8841427013e+01, 1.9298610700e+00, 3.5906359845e+01, 2.5257145228e+01, 4.8188654240e+00
3.9375000000e-01, 3.2499656453e+01, 3.8920355592e+01, 1.9449200244e+00, 3.6120741274e+01, 2.5016234393e+01, 4.8159616623e+00
3.9687500000e-01, 3.2612533770e+01, 3.8998531324e+01, 1.9599699046e+00, 3.6333394689e+01, 2.4773770096e+01, 4.8130352421e+00
4.0000000000e-01, 3.2726075628e+01, 3.9075949356e+01, 1.9750106397e+00, 3.6544308907e+01, 2.4529764769e+01, 4.8100861772e+00
4.0312500000e-01, 3.2840276593e+01, 3.9152604871e+01, 1.9900421590e+00, 3.6753472835e+01, 2.4284230928e+01, 4.8071144813e+00
4.0625000000e-01, 3.2955131196e+01, 3.9228493093e+01, 2.0050643918e+00, 3.6960875469e+01, 2.4037181166e+01, 4.8041201682e+00
4.0937500000e-01, 3.3070633932e+01, 3.9303609284e+01, 2.0200772673e+00, 3.7166505896e+01, 2.3788628156e+01, 4.8011032520e+00
4.1250000000e-01, 3.3186779263e+01, 3.9377948747e+01, 2.0350807150e+00, 3.7370353294e+01, 2.3538584651e+01, 4.7980637466e+00
4.1562500000e-01, 3.3303561617e+01, 3.9451506824e+01, 2.0500746642e+00, 3.7572406934e+01, 2.3287063481e+01, 4.7950016664e+00
4.1875000000e-01, 3.3420975388e+01, 3.9524278897e+01, 2.0650590444e+00, 3.7772656178e+01, 2.3034077552e+01, 4.7919170255e+00
4.2187500000e-01, 3.3539014939e+01, 3.9596260389e+01, 2.0800337851e+00, 3.7971090481e+01, 2.2779639848e+01, 4.7888098385e+00
